Accounting Date,Total Received,Item Payment Type,Stock Item Name,Event Name,Amount,masked_column
6/30/2023,0.0,No Payment,,Red Badge Project,,0
6/30/2023,0.0,No Payment,,Red Badge Project,,0
6/30/2023,0.0,Card Payment,,Paula Poundstone,,54
6/30/2023,0.0,Card Payment,,Paula Poundstone,,53
6/30/2023,0.0,Card Payment,,Paula Poundstone,,61
6/30/2023,0.0,Card Payment,,Kate & the Crocodiles,,43
6/30/2023,0.0,Card Payment,,Kate & the Crocodiles,,46
6/30/2023,0.0,Card Payment,,Paula Poundstone,,53
6/30/2023,0.0,Card Payment,,Paula Poundstone,,62
6/30/2023,0.0,Card Payment,,Paula Poundstone,,58
6/30/2023,0.0,Card Payment,,Paula Poundstone,,50
6/30/2023,0.0,No Payment,,Red Badge Project,,0
6/30/2023,0.0,No Payment,,Red Badge Project,,0
6/30/2023,0.0,No Payment,,Red Badge Project,,0
6/30/2023,0.0,No Payment,,Red Badge Project,,0
6/30/2023,0.0,No Payment,,Red Badge Project,,0
6/30/2023,0.0,No Payment,,Red Badge Project,,0
6/30/2023,0.0,No Payment,,Red Badge Project,,0
6/30/2023,0.0,Card Payment,,Paula Poundstone,,61
6/30/2023,0.0,Card Payment,,Paula Poundstone,,53
6/30/2023,0.0,Card Payment,,Kate & the Crocodiles,,50
6/30/2023,0.0,Card Payment,,Kate & the Crocodiles,,43
6/30/2023,0.0,Card Payment,,Kate & the Crocodiles,,48
6/30/2023,0.0,Card Payment,,Red Badge Project,,0
6/30/2023,0.0,Card Payment,,Red Badge Project,,0
7/1/2023,0.0,No Payment,,Red Badge Project,,0
7/1/2023,0.0,No Payment,,Red Badge Project,,0
7/1/2023,0.0,No Payment,,Red Badge Project,,0
7/1/2023,0.0,Card Payment,,Paula Poundstone,,48
7/1/2023,0.0,Card Payment,,Paula Poundstone,,59
7/1/2023,0.0,Card Payment,,Paula Poundstone,,52
7/1/2023,0.0,Card Payment,,Paula Poundstone,,54
7/1/2023,0.0,Card Payment,,Kate & the Crocodiles,,48
7/1/2023,0.0,Card Payment,,Kate & the Crocodiles,,47
7/1/2023,0.0,No Payment,,Red Badge Project,,0
7/1/2023,0.0,No Payment,,Red Badge Project,,0
7/1/2023,0.0,Card Payment,,Paula Poundstone,,53
7/1/2023,0.0,Card Payment,,Paula Poundstone,,51
7/1/2023,0.0,Card Payment,,Kate & the Crocodiles,,52
7/1/2023,0.0,Card Payment,,Kate & the Crocodiles,,59
7/1/2023,0.0,Card Payment,,Paula Poundstone,,56
7/1/2023,0.0,Card Payment,,Paula Poundstone,,61
7/2/2023,0.0,No Payment,,Red Badge Project,,0
7/2/2023,0.0,Card Payment,,Paula Poundstone,,56
7/2/2023,0.0,Card Payment,,Paula Poundstone,,49
7/2/2023,0.0,Card Payment,,Vincent,,26
7/2/2023,0.0,Card Payment,,Vincent,,28
7/2/2023,0.0,Card Payment,,Paula Poundstone,,62
7/2/2023,0.0,Card Payment,,Paula Poundstone,,61
7/2/2023,0.0,Card Payment,,Paula Poundstone,,57
7/2/2023,0.0,Card Payment,,Paula Poundstone,,47
7/2/2023,0.0,Card Payment,,Paula Poundstone,,54
7/2/2023,0.0,Card Payment,,Paula Poundstone,,57
7/2/2023,0.0,Card Payment,,Paula Poundstone,,56
7/2/2023,0.0,Card Payment,,Paula Poundstone,,45
7/3/2023,0.0,Card Payment,,Paula Poundstone,,51
7/3/2023,0.0,Card Payment,,Paula Poundstone,,55
7/3/2023,0.0,Card Payment,,Paula Poundstone,,58
7/3/2023,0.0,Card Payment,,Paula Poundstone,,43
7/3/2023,0.0,No Payment,,Red Badge Project,,0
7/3/2023,0.0,No Payment,,Red Badge Project,,0
7/3/2023,0.0,No Payment,,Red Badge Project,,0
7/4/2023,0.0,No Payment,,Red Badge Project,,0
7/4/2023,0.0,No Payment,,Red Badge Project,,0
7/4/2023,0.0,No Payment,,Red Badge Project,,0
7/4/2023,0.0,No Payment,,Red Badge Project,,0
7/4/2023,0.0,No Payment,,Red Badge Project,,0
7/4/2023,0.0,Card Payment,,Paula Poundstone,,61
7/4/2023,0.0,Card Payment,,Paula Poundstone,,63
7/4/2023,0.0,Card Payment,,Paula Poundstone,,59
7/4/2023,0.0,Card Payment,,Paula Poundstone,,58
7/4/2023,0.0,Card Payment,,Paula Poundstone,,58
7/4/2023,0.0,Card Payment,,Paula Poundstone,,52
7/4/2023,0.0,Card Payment,,Paula Poundstone,,55
7/4/2023,0.0,Card Payment,,Paula Poundstone,,65
7/4/2023,0.0,Card Payment,,Paula Poundstone,,50
7/4/2023,0.0,Card Payment,,Paula Poundstone,,64
7/4/2023,0.0,Card Payment,,Paula Poundstone,,54
7/4/2023,0.0,Card Payment,,Paula Poundstone,,63
7/4/2023,0.0,Card Payment,,Paula Poundstone,,48
7/4/2023,0.0,Card Payment,,Paula Poundstone,,59
7/4/2023,0.0,Card Payment,,Paula Poundstone,,51
7/4/2023,0.0,Card Payment,,Paula Poundstone,,48
7/4/2023,0.0,Card Payment,,Paula Poundstone,,57
7/5/2023,0.0,No Payment,,Red Badge Project,,0
7/5/2023,0.0,No Payment,,Red Badge Project,,0
7/5/2023,0.0,No Payment,,Red Badge Project,,0
7/5/2023,0.0,No Payment,,Red Badge Project,,0
7/5/2023,0.0,Card Payment,,Kate & the Crocodiles,,50
7/5/2023,0.0,Card Payment,,Kate & the Crocodiles,,53
7/5/2023,0.0,Card Payment,,Kate & the Crocodiles,,55
7/5/2023,0.0,Card Payment,,Kate & the Crocodiles,,50
7/5/2023,0.0,Card Payment,,Paula Poundstone,,66
7/5/2023,0.0,Card Payment,,Paula Poundstone,,57
7/5/2023,0.0,No Payment,,Red Badge Project,,0
7/5/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Paula Poundstone,,54
7/6/2023,0.0,Card Payment,,Paula Poundstone,,54
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Paula Poundstone,,56
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Paula Poundstone,,60
7/6/2023,0.0,Card Payment,,Paula Poundstone,,60
7/6/2023,0.0,Card Payment,,Paula Poundstone,,56
7/6/2023,0.0,Card Payment,,Paula Poundstone,,58
7/6/2023,0.0,No Payment,,Paula Poundstone,,62
7/6/2023,0.0,No Payment,,Paula Poundstone,,48
7/6/2023,0.0,Card Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Paula Poundstone,,62
7/6/2023,0.0,Card Payment,,Paula Poundstone,,52
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Paula Poundstone,,65
7/6/2023,0.0,Card Payment,,Paula Poundstone,,73
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Paula Poundstone,,57
7/6/2023,0.0,Card Payment,,Paula Poundstone,,44
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,No Payment,,Red Badge Project,,0
7/6/2023,0.0,Card Payment,,Paula Poundstone,,50
7/6/2023,0.0,Card Payment,,Paula Poundstone,,57
7/6/2023,0.0,Card Payment,,Paula Poundstone,,55
7/6/2023,0.0,Card Payment,,Paula Poundstone,,52
7/6/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/6/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/6/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/6/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/6/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/6/2023,0.0,No Payment,,Paula Poundstone,,0
7/6/2023,0.0,No Payment,,Paula Poundstone,,0
7/6/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/7/2023,0.0,Card Payment,,Paula Poundstone,,52
7/7/2023,0.0,Card Payment,,Paula Poundstone,,54
7/7/2023,0.0,Card Payment,,Paula Poundstone,,51
7/7/2023,0.0,Card Payment,,Paula Poundstone,,54
7/7/2023,0.0,Card Payment,,Kate & the Crocodiles,,58
7/7/2023,0.0,Card Payment,,Kate & the Crocodiles,,55
7/7/2023,0.0,Card Payment,,Paula Poundstone,,60
7/7/2023,0.0,Card Payment,,Paula Poundstone,,48
7/7/2023,0.0,Card Payment,,Kate & the Crocodiles,,45
7/7/2023,0.0,Card Payment,,Kate & the Crocodiles,,36
7/7/2023,0.0,Card Payment,,Paula Poundstone,,51
7/7/2023,0.0,Card Payment,,Paula Poundstone,,61
7/7/2023,0.0,Card Payment,,Paula Poundstone,,58
7/7/2023,0.0,Card Payment,,Paula Poundstone,,54
7/8/2023,0.0,Card Payment,,Kate & the Crocodiles,,50
7/8/2023,0.0,Card Payment,,Kate & the Crocodiles,,47
7/8/2023,0.0,Card Payment,,Kate & the Crocodiles,,52
7/8/2023,0.0,Card Payment,,Kate & the Crocodiles,,54
7/9/2023,0.0,Card Payment,,Kate & the Crocodiles,,42
7/9/2023,0.0,Card Payment,,Kate & the Crocodiles,,26
7/9/2023,0.0,Card Payment,,Paula Poundstone,,61
7/9/2023,0.0,Card Payment,,Paula Poundstone,,53
7/9/2023,0.0,Card Payment,,Paula Poundstone,,59
7/9/2023,0.0,Card Payment,,Paula Poundstone,,71
7/9/2023,0.0,Card Payment,,Paula Poundstone,,55
7/9/2023,0.0,Card Payment,,Paula Poundstone,,58
7/9/2023,0.0,Card Payment,,Paula Poundstone,,51
7/9/2023,0.0,Card Payment,,Paula Poundstone,,56
7/10/2023,0.0,Card Payment,,Paula Poundstone,,58
7/10/2023,0.0,Card Payment,,Paula Poundstone,,57
7/10/2023,0.0,Card Payment,,Paula Poundstone,,50
7/10/2023,0.0,Card Payment,,Paula Poundstone,,57
7/10/2023,0.0,Card Payment,,Paula Poundstone,,64
7/11/2023,0.0,Card Payment,,Paula Poundstone,,58
7/11/2023,0.0,Card Payment,,Paula Poundstone,,61
7/11/2023,0.0,Card Payment,,Kate & the Crocodiles,,49
7/11/2023,0.0,Card Payment,,Kate & the Crocodiles,,54
7/11/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/11/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/11/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/11/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/11/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/13/2023,0.0,Card Payment,,Kate & the Crocodiles,,51
7/13/2023,0.0,Card Payment,,Kate & the Crocodiles,,52
7/13/2023,0.0,Card Payment,,Paula Poundstone,,49
7/13/2023,0.0,Card Payment,,Paula Poundstone,,61
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,No Payment,,Collision of Rhythm ,,0
7/13/2023,0.0,Card Payment,,Paula Poundstone,,52
7/13/2023,0.0,Card Payment,,Paula Poundstone,,55
7/13/2023,0.0,Card Payment,,Paula Poundstone,,61
7/13/2023,0.0,Card Payment,,Paula Poundstone,,57
7/13/2023,0.0,Card Payment,,Paula Poundstone,,57
7/13/2023,0.0,Card Payment,,Paula Poundstone,,49
7/14/2023,0.0,Card Payment,,Paula Poundstone,,51
7/14/2023,0.0,Card Payment,,Paula Poundstone,,65
7/14/2023,0.0,No Payment,,Paula Poundstone,,51
7/14/2023,0.0,No Payment,,Paula Poundstone,,65
7/14/2023,0.0,No Payment,,Paula Poundstone,,54
7/14/2023,0.0,Card Payment,,Paula Poundstone,,56
7/14/2023,0.0,Card Payment,,Paula Poundstone,,61
7/14/2023,0.0,Card Payment,,Paula Poundstone,,62
7/14/2023,0.0,No Payment,,Paula Poundstone,,0
7/14/2023,0.0,No Payment,,Paula Poundstone,,0
7/14/2023,0.0,No Payment,,Paula Poundstone,,0
7/15/2023,0.0,Card Payment,,How I Learned What I Learned,,26
7/15/2023,0.0,Card Payment,,How I Learned What I Learned,,28
7/15/2023,0.0,Card Payment,,Paula Poundstone,,56
7/15/2023,0.0,Card Payment,,Paula Poundstone,,59
7/16/2023,0.0,Card Payment,,Paula Poundstone,,65
7/16/2023,0.0,Card Payment,,Paula Poundstone,,58
7/16/2023,0.0,Card Payment,,Paula Poundstone,,57
7/16/2023,0.0,Card Payment,,Paula Poundstone,,47
7/16/2023,0.0,Card Payment,,Paula Poundstone,,41
7/16/2023,0.0,Card Payment,,Paula Poundstone,,58
7/16/2023,0.0,Card Payment,,Paula Poundstone,,55
7/16/2023,0.0,Card Payment,,Paula Poundstone,,53
7/16/2023,0.0,Card Payment,,Paula Poundstone,,57
7/17/2023,0.0,Card Payment,,Paula Poundstone,,55
7/17/2023,0.0,Card Payment,,Paula Poundstone,,62
7/17/2023,0.0,Card Payment,,Kate & the Crocodiles,,51
7/17/2023,0.0,Card Payment,,Kate & the Crocodiles,,47
7/17/2023,0.0,Card Payment,,Kate & the Crocodiles,,55
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,45
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,48
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,43
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,43
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,46
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,46
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,48
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,44
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,37
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,44
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,49
7/17/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,44
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,44
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,50
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,42
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,39
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,45
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,43
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,41
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,45
7/18/2023,0.0,Card Payment,,Kate & the Crocodiles,,53
7/18/2023,0.0,Card Payment,,Kate & the Crocodiles,,50
7/18/2023,0.0,Card Payment,,Kate & the Crocodiles,,52
7/18/2023,0.0,Card Payment,,Kate & the Crocodiles,,30
7/18/2023,0.0,Card Payment,,Paula Poundstone,,54
7/18/2023,0.0,Card Payment,,Paula Poundstone,,57
7/18/2023,0.0,No Payment,,Paula Poundstone,,53
7/18/2023,0.0,No Payment,,Paula Poundstone,,51
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,38
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,39
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,42
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,50
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,38
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,39
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,40
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,42
7/18/2023,0.0,Card Payment,,Paula Poundstone,,57
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,51
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,35
7/18/2023,0.0,Card Payment,,Kate & the Crocodiles,,39
7/18/2023,0.0,Card Payment,,Kate & the Crocodiles,,48
7/18/2023,0.0,Card Payment,,Paula Poundstone,,62
7/18/2023,0.0,Card Payment,,Paula Poundstone,,47
7/18/2023,0.0,Card Payment,,Paula Poundstone,,39
7/18/2023,0.0,Card Payment,,Paula Poundstone,,59
7/18/2023,0.0,Card Payment,,Paula Poundstone,,57
7/18/2023,0.0,Card Payment,,Kate & the Crocodiles,,45
7/18/2023,0.0,Card Payment,,Kate & the Crocodiles,,46
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Kate & the Crocodiles,,0
7/18/2023,0.0,No Payment,,Paula Poundstone,,59
7/18/2023,0.0,No Payment,,Paula Poundstone,,66
7/18/2023,0.0,Card Payment,,Paula Poundstone,,53
7/18/2023,0.0,Card Payment,,Paula Poundstone,,57
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,37
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,35
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,49
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,45
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,51
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,39
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,48
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,54
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,47
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 2 - Mystery,,47
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,46
7/18/2023,0.0,Card Payment,,Pigs on the Wing Night 1 - Retrospective,,38
7/18/2023,0.0,No Payment,,Paula Poundstone,,0
7/18/2023,0.0,No Payment,,Paula Poundstone,,0
7/18/2023,0.0,Account Credit,,Paula Poundstone,,0
7/18/2023,0.0,Account Credit,,Paula Poundstone,,0
7/18/2023,0.0,No Payment,,Paula Poundstone,,0
7/18/2023,0.0,No Payment,,Paula Poundstone,,0
7/18/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/18/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/18/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/18/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
7/18/2023,0.0,Card Refund,,Matt Johnson - Urban Deception,,0
